,ID,Находится в реестре МСП,Размер компании.Наименование,Размер уставного капитала объявленный,ОКВЭД2.Наименование,ОКВЭД2.Код,Численность персонала по данным ФНС.Количество,Город фактический,Город юридический,ЕЛС действующий,Грузоотправитель,Грузополучатель,Карточка клиента (внешний источник).Индекс платежной дисциплины Описание,Карточка клиента (внешний источник).Индекс платежной дисциплины Значение,Карточка клиента (внешний источник).Индекс финансового риска Описание,Карточка клиента (внешний источник).Индекс финансового риска Значение,Госконтракты.Контракт,Госконтракты.Тип контракта
11010,933,1,2,254220886,15,71111,10,93,58,0,0,0,2,68,2,22,5012,1
11011,933,1,2,254220886,15,71111,13,93,58,0,0,0,2,68,2,22,1423,1
11012,933,1,2,254220886,15,71111,13,93,58,0,0,0,2,68,2,22,1541,1
11013,933,1,2,254220886,15,71111,13,93,58,0,0,0,2,68,2,22,1542,1
11014,933,1,2,254220886,15,71111,13,93,58,0,0,0,2,68,2,22,2773,1
11015,933,1,2,254220886,15,71111,13,93,58,0,0,0,2,68,2,22,5012,1
11016,933,1,2,254220886,15,71111,14,93,58,0,0,0,2,68,2,22,1423,1
11017,933,1,2,254220886,15,71111,14,93,58,0,0,0,2,68,2,22,1541,1
11018,933,1,2,254220886,15,71111,14,93,58,0,0,0,2,68,2,22,1542,1
11019,933,1,2,254220886,15,71111,14,93,58,0,0,0,2,68,2,22,2773,1
11020,933,1,2,254220886,15,71111,14,93,58,0,0,0,2,68,2,22,5012,1
11021,934,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11022,935,0,1,254220886,94,44762,497,32,37,0,0,0,1,92,1,26,4904,0
11023,936,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11024,937,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11025,938,0,1,254220886,94,44762,497,175,190,0,0,0,1,92,1,26,4904,0
11026,939,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11027,940,0,1,254220886,94,44762,497,83,122,0,0,0,1,92,1,26,4904,0
11028,941,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11029,942,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11030,943,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11031,944,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11032,945,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11033,946,0,1,254220886,94,44762,497,136,159,0,0,0,1,92,1,26,4904,0
11034,947,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11035,948,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11036,949,0,1,254220886,94,44762,497,120,149,0,0,0,1,92,1,26,4904,0
11037,950,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11038,951,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11039,952,0,1,254220886,94,44762,497,305,366,0,0,0,1,92,1,26,4904,0
11040,953,0,1,254220886,94,44762,497,120,149,0,0,0,1,92,1,26,4904,0
11041,954,0,1,254220886,94,44762,497,311,371,0,0,0,1,92,1,26,4904,0
11042,955,0,1,254220886,94,44762,497,235,285,0,0,0,1,92,1,26,4904,0
11043,956,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11044,957,0,1,254220886,94,44762,497,308,370,0,0,0,1,92,1,26,4904,0
11045,958,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11046,959,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11047,960,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11048,961,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11049,962,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11050,963,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11051,964,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11052,965,0,1,254220886,94,44762,497,267,331,0,0,0,1,92,1,26,4904,0
11053,966,0,1,254220886,94,44762,497,187,204,0,0,0,1,92,1,26,4904,0
11054,967,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11055,968,0,1,254220886,94,44762,497,9,10,0,0,0,1,92,1,26,4904,0
11056,969,0,1,254220886,94,44762,497,254,309,0,0,0,1,92,1,26,4904,0
11057,970,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11058,971,0,1,254220886,94,44762,497,67,105,0,0,0,1,92,1,26,4904,0
11059,972,0,1,254220886,94,44762,497,318,379,0,0,0,1,92,1,26,4904,0
11060,973,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11061,974,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11062,975,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11063,976,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11064,977,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11065,978,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11066,979,0,1,254220886,94,44762,497,250,305,0,0,0,1,92,1,26,4904,0
11067,980,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11068,981,0,1,254220886,94,44762,497,163,180,0,0,0,1,92,1,26,4904,0
11069,982,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11070,983,0,1,254220886,94,44762,497,196,213,0,0,0,1,92,1,26,4904,0
11071,984,0,1,254220886,94,44762,497,201,220,0,0,0,1,92,1,26,4904,0
11072,985,0,1,254220886,94,44762,497,253,308,0,0,0,1,92,1,26,4904,0
11073,986,0,1,254220886,94,44762,497,251,306,0,0,0,1,92,1,26,4904,0
11074,987,0,1,254220886,94,44762,497,236,286,0,0,0,1,92,1,26,4904,0
11075,988,0,1,254220886,94,44762,497,28,34,0,0,0,1,92,1,26,4904,0
11076,989,0,1,254220886,94,44762,497,129,154,0,0,0,1,92,1,26,4904,0
11077,990,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11078,991,0,1,254220886,94,44762,497,267,331,0,0,0,1,92,1,26,4904,0
11079,992,0,1,254220886,94,44762,497,274,336,0,0,0,1,92,1,26,4904,0
11080,993,0,1,254220886,94,44762,497,287,347,0,0,0,1,92,1,26,4904,0
11081,994,0,1,254220886,94,44762,497,9,10,0,0,0,1,92,1,26,4904,0
11082,995,0,1,254220886,94,44762,497,317,378,0,0,0,1,92,1,26,4904,0
11083,996,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11084,997,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11085,998,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11086,999,0,1,254220886,94,44762,497,211,226,0,0,0,1,92,1,26,4904,0
11087,1000,0,1,254220886,94,44762,497,267,331,0,0,0,1,92,1,26,4904,0
11088,1001,0,1,254220886,94,44762,497,267,331,0,0,0,1,92,1,26,4904,0
11089,1002,0,1,254220886,94,44762,497,280,339,0,0,0,1,92,1,26,4904,0
11090,1003,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11091,1004,0,1,254220886,94,44762,497,306,367,0,0,0,1,92,1,26,4904,0
11092,1005,0,1,254220886,94,44762,497,259,322,0,0,0,1,92,1,26,4904,0
11093,1006,0,1,254220886,94,44762,497,2,1,0,0,0,1,92,1,26,4904,0
11094,1007,0,1,254220886,94,44762,497,14,21,0,0,0,1,92,1,26,4904,0
11095,1008,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11096,1009,0,1,254220886,94,44762,497,92,131,0,0,0,1,92,1,26,4904,0
11097,1010,0,1,254220886,94,44762,497,320,131,0,0,0,1,92,1,26,4904,0
11098,1011,0,2,254220886,25,9499,497,42,58,0,0,0,1,92,1,26,4904,0
11099,1012,0,1,254220886,94,44762,497,39,45,0,0,0,1,92,1,26,4904,0
11100,1013,0,1,254220886,94,44762,497,16,166,0,0,0,1,92,1,26,4904,0
11101,1014,0,1,254220886,94,44762,497,185,202,0,0,0,1,92,1,26,4904,0
11102,1015,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11103,63,0,1,254220886,94,44762,497,174,83,0,0,0,1,92,1,26,4904,0
11104,63,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11105,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,576,0
11106,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,804,0
11107,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,844,0
11108,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,953,0
11109,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,960,0
11110,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,971,0
11111,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,1478,0
11112,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,1479,0
11113,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,2086,0
11114,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,2094,0
11115,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,2096,0
11116,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,2129,0
11117,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,2141,0
11118,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,3293,0
11119,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,3529,0
11120,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,3530,0
11121,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,3537,0
11122,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,3538,0
11123,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,3539,0
11124,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,3581,0
11125,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,3616,0
11126,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,3617,0
11127,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,3654,0
11128,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,3655,0
11129,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,3656,0
11130,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,3657,0
11131,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,3659,0
11132,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,3664,0
11133,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,3665,0
11134,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,3668,0
11135,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4021,0
11136,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4116,0
11137,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4135,0
11138,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4237,0
11139,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4312,0
11140,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4314,0
11141,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4329,0
11142,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4331,0
11143,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4978,0
11144,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5173,0
11145,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5187,0
11146,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5188,0
11147,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5295,0
11148,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5347,0
11149,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5348,0
11150,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5349,0
11151,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5350,0
11152,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5477,0
11153,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5478,0
11154,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5479,0
11155,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5480,0
11156,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5481,0
11157,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5482,0
11158,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5562,0
11159,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5638,0
11160,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5639,0
11161,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5817,0
11162,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5834,0
11163,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5837,0
11164,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5840,0
11165,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5841,0
11166,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,5842,0
11167,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,6006,0
11168,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,6047,0
11169,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,6056,0
11170,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,6162,0
11171,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,6334,0
11172,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,6459,0
11173,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,6539,0
11174,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,6865,0
11175,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,8318,0
11176,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,8353,0
11177,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,8376,0
11178,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,8882,0
11179,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,8945,0
11180,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,9046,0
11181,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,9228,0
11182,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,9229,0
11183,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,9338,0
11184,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,9339,0
11185,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,9340,0
11186,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,9360,0
11187,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,9621,0
11188,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,9623,0
11189,1016,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,9652,0
11190,63,0,1,254220886,94,44762,497,185,202,0,0,0,1,92,1,26,4904,0
11191,1017,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11192,1018,0,1,254220886,94,44762,497,196,83,0,0,0,1,92,1,26,4904,0
11193,1019,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11194,1020,0,1,254220886,94,44762,497,39,83,0,0,0,1,92,1,26,4904,0
11195,1021,1,3,440000,158,4711,497,39,48,1,0,1,1,92,1,26,4904,0
11196,1022,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11197,1023,0,1,254220886,94,44762,497,106,211,1,0,1,1,92,1,26,4904,0
11198,1024,0,1,254220886,94,44762,497,93,211,1,1,1,1,92,1,26,4904,0
11199,1025,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11200,1026,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11201,1027,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11202,1028,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11203,1029,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11204,1030,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11205,1031,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11206,1032,0,1,254220886,94,44762,497,9,10,0,0,0,1,92,1,26,4904,0
11207,1033,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11208,1034,0,1,254220886,94,44762,497,295,356,0,0,0,1,92,1,26,4904,0
11209,1035,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11210,1036,0,1,254220886,94,44762,497,1,0,0,0,0,1,92,1,26,4904,0
11211,1037,0,1,254220886,94,44762,497,287,347,0,0,0,1,92,1,26,4904,0
11212,1038,0,1,254220886,94,44762,497,201,218,0,0,0,1,92,1,26,4904,0
11213,1039,0,1,254220886,94,44762,497,314,376,0,0,0,1,92,1,26,4904,0
11214,1040,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11215,1041,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11216,1042,0,1,254220886,94,44762,497,137,160,0,0,0,1,92,1,26,4904,0
11217,1043,0,1,254220886,94,44762,497,165,182,0,0,0,1,92,1,26,4904,0
11218,1044,0,1,254220886,94,44762,497,171,186,0,0,0,1,92,1,26,4904,0
11219,1045,0,1,254220886,94,44762,497,174,189,0,0,0,1,92,1,26,4904,0
11220,1046,0,1,254220886,94,44762,497,185,202,0,0,0,1,92,1,26,4904,0
11221,1047,0,1,254220886,94,44762,497,185,202,0,0,0,1,92,1,26,4904,0
11222,1048,0,1,254220886,94,44762,497,201,220,0,0,0,1,92,1,26,4904,0
11223,1049,0,1,254220886,94,44762,497,203,221,0,0,0,1,92,1,26,4904,0
11224,1050,0,1,254220886,94,44762,497,284,343,0,0,0,1,92,1,26,4904,0
11225,1051,0,1,254220886,94,44762,497,313,375,0,0,0,1,92,1,26,4904,0
11226,1052,0,1,254220886,94,44762,497,235,285,0,0,0,1,92,1,26,4904,0
11227,1053,0,1,254220886,94,44762,497,236,286,0,0,0,1,92,1,26,4904,0
11228,1054,0,1,254220886,94,44762,497,284,343,0,0,0,1,92,1,26,4904,0
11229,1055,0,1,254220886,94,44762,497,254,309,0,0,0,1,92,1,26,4904,0
11230,1056,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11231,1057,0,1,254220886,94,44762,497,267,331,0,0,0,1,92,1,26,4904,0
11232,1058,0,1,254220886,94,44762,497,267,331,0,0,0,1,92,1,26,4904,0
11233,1059,0,1,254220886,94,44762,497,26,33,0,0,0,1,92,1,26,4904,0
11234,1060,0,1,254220886,94,44762,497,120,149,0,0,0,1,92,1,26,4904,0
11235,1061,0,1,254220886,94,44762,497,170,185,0,0,0,1,92,1,26,4904,0
11236,1062,0,1,254220886,94,44762,497,307,369,0,0,0,1,92,1,26,4904,0
11237,1063,0,1,254220886,94,44762,497,317,378,0,0,0,1,92,1,26,4904,0
11238,1064,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11239,1065,0,1,254220886,94,44762,497,78,117,0,0,0,1,92,1,26,4904,0
11240,1066,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11241,1067,0,1,254220886,94,44762,497,73,112,0,0,0,1,92,1,26,4904,0
11242,1068,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11243,1069,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11244,1070,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11245,1071,0,1,254220886,94,44762,497,233,283,0,0,0,1,92,1,26,4904,0
11246,1072,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11247,1073,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11248,1074,0,1,254220886,94,44762,497,165,182,0,0,0,1,92,1,26,4904,0
11249,1075,0,1,254220886,94,44762,497,159,254,0,0,0,1,92,1,26,4904,0
11250,1076,0,1,254220886,94,44762,497,159,241,0,0,0,1,92,1,26,4904,0
11251,1077,0,1,254220886,94,44762,497,148,167,0,0,0,1,92,1,26,4904,0
11252,1078,0,1,254220886,94,44762,497,93,131,0,0,0,1,92,1,26,4904,0
11253,1079,0,1,254220886,94,44762,497,264,253,0,0,0,1,92,1,26,4904,0
11254,1080,0,1,254220886,94,44762,497,145,165,0,0,0,1,92,1,26,4904,0
11255,1081,0,1,254220886,94,44762,497,120,149,0,0,0,1,92,1,26,4904,0
11256,1082,0,1,254220886,94,44762,497,300,362,0,0,0,1,92,1,26,4904,0
11257,1083,0,1,254220886,94,44762,497,300,362,0,0,0,1,92,1,26,4904,0
11258,1084,0,1,254220886,94,44762,497,317,378,0,0,0,1,92,1,26,4904,0
11259,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,339,0
11260,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,369,0
11261,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,450,0
11262,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,602,0
11263,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,617,0
11264,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,700,0
11265,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,701,0
11266,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,739,0
11267,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,812,0
11268,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,815,0
11269,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,841,0
11270,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,842,0
11271,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,846,0
11272,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,858,0
11273,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,859,0
11274,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,941,0
11275,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,953,0
11276,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,958,0
11277,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,960,0
11278,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,961,0
11279,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,962,0
11280,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,976,0
11281,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,997,0
11282,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,1009,0
11283,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,1011,0
11284,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,1162,0
11285,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,1359,0
11286,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,1392,0
11287,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,1396,0
11288,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,1441,0
11289,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,1580,0
11290,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,1679,0
11291,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,1680,0
11292,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,1687,0
11293,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,1727,0
11294,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,1876,0
11295,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,1907,0
11296,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,1908,0
11297,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2004,0
11298,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2014,0
11299,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2294,0
11300,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2295,0
11301,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2296,0
11302,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2298,0
11303,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2299,0
11304,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2300,0
11305,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2301,0
11306,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2303,0
11307,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2304,0
11308,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2305,0
11309,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2306,0
11310,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2307,0
11311,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2321,0
11312,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2527,0
11313,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2608,0
11314,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2610,0
11315,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2711,0
11316,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2724,0
11317,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2726,0
11318,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2767,0
11319,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2801,0
11320,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2923,0
11321,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2939,0
11322,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2940,0
11323,1085,0,1,254220886,24,841112,497,93,58,0,0,0,1,92,1,26,2941,0
