ID;Находится в реестре МСП;Размер компании.Наименование;Размер уставного капитала объявленный;ОКВЭД2.Наименование;ОКВЭД2.Код;Численность персонала по данным ФНС.Количество;Город фактический;Город юридический;ЕЛС действующий;Грузоотправитель;Грузополучатель;Карточка клиента (внешний источник).Индекс платежной дисциплины Описание;Карточка клиента (внешний источник).Индекс платежной дисциплины Значение;Карточка клиента (внешний источник).Индекс финансового риска Описание;Карточка клиента (внешний источник).Индекс финансового риска Значение;Госконтракты.Контракт;Госконтракты.Тип контракта
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Договор субподряда на выполнение строительно-монтажных работ на объекте: ""Строительство бульвара 75-летия Победы по адресу: Республика Марий Эл, Медведевский район, пгт. Медведево""";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Договор субподряда по нанесению горизонтальной дорожной разметки на объектах: ""Ремонт а/д Оршанка-Клюкино на участке  км 0+000-км 4+918"", ""Ремонт а/д Йошкар-Ола-Козьмодемьянск на участке км 10+600- км 21+023"".";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Договор субподряда по установке бетонных бортовых камней на объекте ""Строительство а/д Дружино-Малые Нослы-Исмаил Мари-Турекского района"".";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Капитальный ремонт водопропускной трубы на автомобильной дороге Оршанка – Упша км 11+962;Исполнитель
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Лизинг асфальтосмесительной установки TTM GLB-2000;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Лизинг катка дорожного самоходного DM-03-VD;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Лизинг катка дорожного самоходного DM-13-VD;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Лизинг катка дорожного самоходного DM-7.7-VD;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Лизинг фронтального погрузчика SDIG L956FH;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание коммунальных услуг по теплоснабжению служебного помещения;Исполнитель
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание охранных услуг;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание сервисных услуг (с поставкой запасных частей) в отношении асфальтоукладчика Volvo P7820C VCEP782CJ0H715610.;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание усдуг по модернизации пескоразбрасывающего оборудования Epoke SH 3800-4;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;оказание услуг лизинга на приобретение перегружателя асфальтобетонной смеси VOGELE MT3000-2 Offset (бывший в эксплуатации) для нужд АО «Марий Эл Дорстрой».;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг лизинга по приобретению мобильного перегружателя Dynapac MF2500CS LP;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг машин и механизмов;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Оказание услуг машин и механизмов (15 единиц) для нужд АО ""Марий Эл Дорстрой""";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Оказание услуг машин и механизмов для нужд АО ""Марий Эл Дорстрой""";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг машин и механизмов.;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Оказание услуг на передачу не исключительных прав на использование программы для ЭВМ ""Актион 360""";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг перевозки грузов;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по выполнению экспертизы причин образования дефектов  на основе анализа показателей качества дорожного  покрытия.;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по вырубке кустарника и подлеска на участках необеспеченной видимости вручную с дроблением порубочных остатков в щепу;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по вырубке кустарника и подлеска на участках необеспеченной видимости вручную с дроблением порубочных остатков в щепу и очистке тела водопропускных труб от грязи и наносов;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по гарантийно-техническому обюслуживанию, ремонту дорожно-строительной техники- ресайклер  WIRTGEN WR 200 (заводской номер 06WR0086);Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по гарантийному - техническому обслуживанию, ремонту дорожно-строительной техники: асфальтоукладчик Vogele SUPER 1900-3, заводской номер №08192125и поставке новых оригинальных запасных частей и расходных материалов для техники;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по гарантийному-техническому обслуживанию, ремонту дорожно-строительной техники дорожная фреза WIRTGEN W200F  и поставке новых оригинальных запасных частей и расходных материалов для техники.;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по диагностике асфальтоукладчиков АСФ-К;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по замене блоков НКМ  (СКЗИ) на цифровых тахографах Меркурий ТА-001;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по замене блоков НКМ (СКЗИ) на цифровых тахографах Меркурий ТА-001;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по замене блоков НКМ (СКЗИ) на цифровых тахографах Меркурий ТА-001 (поставка, замена блоков НКМ (СКЗИ) с последующей активацией, поверкой и калибровкой на ранее установленных транспорных средствах цифровых тахографах Меркурий ТА-001).;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Оказание услуг по засеву газонов травами на объекте: ""Ремонт ул. Комсомольская на участке от Ленинского проспекта до ул.Серова г. Йошкар-Олы""";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Оказание услуг по засеву газонов травами на объекте: ""Ремонт улицы Комсомольская на участке от Ленинского проспекта до ул. Серова г. Йошкар-Олы""";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по зимнему содержанию автодорог общего пользования республиканского значения Республики Марий Эл и искусственных сооружений;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по зимнему содержанию автомобильных дорог общего пользования республиканского значения Республики Марий Эл и искусственных сооружений на них;Исполнитель
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по информационно-техническому обслуживанию оборудования Заказчика в процессе его эксплуатации в системе спутникового мониторинга автотранспорта;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Оказание услуг по информационно-техническому обслуживанию оборудования Заказчика в процессе его эксплуатации в системе спутникового мониторинга автотранспорта (комплект: модуль мониторинга/терминал, датчик уровня топлива), установленного на автотранспортные средства; предоставления доступа к системе спутникового слежения с возможностью работы через web-браузер";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по капитальному ремонту двигателя Д-12 400БМ.;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по модернизации пескоразбрасывающего оборудования Epoke SH 3800;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по модернизации пескоразбрасывающего оборудования EPOKE SH3800-4 в количестве 4 единицы.;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по нанесению горизонтальной дорожной разметки;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по нанесению дорожной горизонтальной разметки;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по обработке асфальтобетонного покрытия пропиточным составом  площадью 18000 кв. м. по адресу: Республика Марий Эл, г. Йошкар-Ола, ул. Западная.;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Оказание услуг по обслуживанию железнодорожной инфраструктуры АО ""Марий Эл Дорстрой""";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по организации профессиональных курсов для руководителей и инженеров;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по оценке риска здоровью населения от химических выбросов промышленных площадок АБЗ;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по перевозке грузов;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Оказание услуг по перевозке грузов  для нужд АО ""Марий Эл Дорстрой""";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Оказание услуг по перевозке грузов для нужд АО ""Марий Эл Дорстрой""";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по перевозке грузов нерудно-строительных материалов;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Оказание услуг по переоборудованию  пескоразбрасывающим оборудованием автомобиля КамАЗ-65115 в количестве 2 единицы, КамАЗ-6520- в количестве 1 единицы: установка гидрооборудования с пятисекционным гидрорасспределителем; установка пескоразбрасывающего оборудования; плиты (спецбампера); Отвалов ОС-2 в сборе; бокового отвала ОБ-2,5; блока охлаждения ТМ; дополнительного светового оборудования, монтаж оборудования и пуско-наладочные работы согласно техзадания. Внесение изменений в конструкцию ТС и внесение паспорт ТС.";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Оказание услуг по переоборудованию автомобиля КамАЗ-65115 пескоразбрасывающим оборудованием в количестве 4 единиц : установка гидрооборудования с пятисекционным гидрорасспределителем; установка пескоразбрасывающего оборудования; плиты (спецбампера); Отвалов ОС-2 в сборе; бокового отвала ОБ-2,5;  блока охлаждения ТМ; дополнительного светового оборудования, монтаж оборудования и пуско-неаладочные работы согласно техзадания. Внесение изменений в конструкцию ТС и внесение паспорт ТС.";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Оказание услуг по переоборудованию автомобиля КамАЗ-65115 пескоразбрасывающим оборудованием в количестве 6 единиц : установка гидрооборудования с пятисекционным гидрорасспределителем; установка пескоразбрасывающего оборудования;  плиты  (спецбампера); Отвалов  ОС-2 в сборе; бокового отвала ОБ-2,5; дополнительного светового оборудования. Выдача документов для внесения изменений в ПТС о переоборудовании транспортных средств.";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по скашиванию травы на обочинах сенокосилкой, скашиванию травы на откосах и в резервах сенокосилкой, скашиванию травы вручную, скашиванию травы-борщевика вручную, вырубке кустарника у оголовков труб, скашиванию травы у оголовков труб вручную.;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Оказание услуг по строительству наружного  освещения территории асфальто-бетонного завода (дер.Шургуял)  Мари-Турекского филиала АО ""Марий Эл Дорстрой""";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по теплоснабжению служебного помещения в г. Звенигово, ул. Охотина, д.2;Исполнитель
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по техническому обслуживанию  и ремонту самоходной техники - погрузчика фронтального одноковшового SDLG;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг по техническому обслуживанию и ремонту автомобилей самосвалов VOLVO FM TRUCK 6*4;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг повышения квалификации специалистов организации;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг специализированной техники - перегружатель асфальта DYNAPAC MF 2500 CS;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг специализированной техники - перегружателя асфальта DYNAPAC MF 2500 CS в количестве 36 машино-часа.;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"оказание услуг специализированной техники - перегружателя асфальта DYNAPAC MF 2500 CS для нужд АО ""Марий Эл ДОрстрой""";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Оказание услуг специализированной техники - перегружателя асфальтобетонной смеси Dynapac MF 2500-CS в количестве 100 машино-час  для нужд АО ""Марий Эл Дорстрой"".";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Оказание услуг специализированной техники- автокрана для монтажа асфальтосмесительной установки Мари-Турекского АБЗ АО ""Марий Эл Дорстрой""";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг специализированной техникой - фреза дорожная Wirtgen W 1900.;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг специализированной техникой (перегружатель асфальтобетонной смеси);Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание услуг специализированной техникой (фреза дорожная самоходная);Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Оказание юридической помощи;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Осуществление целевых мероприятий в отношении автомобильных дорог общего пользования местного значения  (Ремонт автомобильных дорог общего пользования местного значения по ул. Кооперативная, Коммунистическая, Колхозная, Полевая, Фестивальная, Молодежная, Ветеранов, Культуры, Больничная в пгт. Новый Торъял);Исполнитель
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Осуществление целевых мероприятий в отношении автомобильных дорог общего пользования местного значения  (Ремонт автомобильных дорог общего пользования местного значения по ул. Культуры, Механизаторов в пгт. Новый Торъял);Исполнитель
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Осуществление целевых мероприятий в отношении автомобильных дорог общего пользования местного значения  (Ремонт автомобильных дорог общего пользования местного значения по ул. Победы в пгт. Новый Торъял);Исполнитель
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Осуществление целевых мероприятий в отношении автомобильных дорог общего пользования местного значения (Ремонт автомобильных дорог общего пользования местного значения в пгт Новый Торъял);Исполнитель
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Передвижная осветительная установка;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Подряд по выполнению строительно-монтажных работ по объекту: ""Переустройство газопровода высокого давления по объекту: ""Реконструкция а/д Одобеляк - Куженер - Параньга на участке км 4+879 - км 9+072""";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Покупка транспортного средства б/у - ПАЗ 32053-70;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Покупка траспортного средства - автобус ПАЗ 320530-02;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Поставка ""Концентрат минеральный ""Галит""";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Поставка Niveltronic Big-multiplex-ski для асфальтоукладчика SUPER 1900-3 фирмы Vogele;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Поставка а/м ГАЗель Next борт - 7 мест;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Поставка автогрейдера в количестве 2 единицы;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Поставка автомобильных масел, смазочных материалов, специальных жидкостей;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;поставка автомобильных павильонов в количестве 13 штук;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Поставка автомобильных шин в ассортименте для нужд АО ""Марий Эл Дорстрой""";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Поставка автомобиля Kia Sorento;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;Поставка автомобиля Renault Duster, 2020 г.в.;Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Поставка автомобиля ГАЗ-  330202 ""Бизнес"".";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"Поставка автомобиля ГАЗ-330232 ""Бизнес"" бывшего в употреблении для нужд  Мари-Турекского филиала АО ""Марий Эл Дорстрой""";Заказчик
4977;Нет;Крупный бизнес;310 293 900;Строительство автомобильных дорог и автомагистралей;42.11;1 201;Йошкар-Ола;г. Йошкар-Ола;1003881068;Нет;Да;;;Низкий риск;16;"поставка автомобиля ГАЗ-А65R23 ""Газель Некст""";Заказчик
